files_changed,branches_count,time_since_previous_commit,time_since_previous_commit_days,commit_frequency_24h,commit_hour,commit_day,commit_month,commit_dayofweek,activity_frequency,activity_encoded,author_commit_count,author_unique_files,author_median_files_changed,file_reuse,branch_reuse,files_changed_rolling_avg_7d,branches_count_rolling_avg_7d,time_since_previous_commit_rolling_avg_7d,activity_frequency_rolling_avg_7d,anomaly_score_iqr,is_anomaly_iqr
4,114,17581.0,0.2034837962962963,0,12,28,2,1,2880,23,236,898,2.0,True,True,7.391891891891892,113.95945945945944,0.0955724474474474,4439.148648648648,0.0,False
5,114,960.0,0.0111111111111111,0,12,28,2,1,6093,27,236,898,2.0,True,True,7.36,113.96,0.0944462962962962,4461.2,0.0,False
2,114,3732.0,0.0431944444444444,0,13,28,2,1,2880,23,236,898,2.0,False,True,7.493150684931507,113.95890410958904,0.0959815766108573,4416.493150684932,0.0,False
6,114,20604.0,0.2384722222222222,0,19,28,2,1,2880,23,236,898,2.0,True,True,8.075757575757576,113.95454545454544,0.1067759189113355,4354.181818181818,0.0,False
7,114,408.0,0.0047222222222222,0,19,28,2,1,2880,23,236,898,2.0,True,True,8.059701492537313,113.95522388059702,0.1052527294085129,4332.179104477612,0.0,False
6,114,62.0,0.0007175925925925,0,19,28,2,1,2880,23,236,898,2.0,True,True,8.029411764705882,113.95588235294116,0.1037154479847494,4310.823529411765,0.0,False
1,114,11140.0,0.1289351851851851,0,22,28,2,1,6093,27,789,3078,4.0,True,True,7.75,113.95588235294116,0.1031403186274509,4310.823529411765,0.0,False
58,114,12791.0,0.1480439814814814,0,1,1,3,2,4122,43,479,957,3.0,True,True,8.478260869565217,113.95652173913044,0.1037910963499731,4308.086956521739,0.6527777777777778,True
59,114,0.0,0.0,0,1,1,3,2,4122,43,479,957,3.0,True,True,9.2,113.95714285714286,0.1023083664021163,4305.428571428572,0.6666666666666666,True
1,114,34415.0,0.3983217592592593,0,11,1,3,2,3992,5,552,1452,2.0,True,True,9.084507042253522,113.95774647887325,0.1064775691184141,4301.014084507042,0.12034228961603269,True
2,114,35.0,0.0004050925925925,0,11,1,3,2,2880,23,552,1452,2.0,False,True,8.98611111111111,113.95833333333331,0.1050043402777777,4281.277777777777,0.0,False
2,114,24.0,0.0002777777777777,0,11,1,3,2,2880,23,552,1452,2.0,False,True,8.89041095890411,113.95890410958904,0.1035697298325722,4262.082191780822,0.0,False
1,114,223.0,0.0025810185185185,0,11,1,3,2,2880,23,552,1452,2.0,False,True,8.783783783783784,113.95945945945944,0.1022050175175174,4243.405405405405,0.0,False
3,114,1672.0,0.0193518518518518,0,11,1,3,2,2880,23,552,1452,2.0,False,True,8.706666666666667,113.96,0.1011003086419752,4225.2266666666665,0.0,False
1,114,4852.0,0.0561574074074074,0,13,1,3,2,205,55,236,898,2.0,True,True,8.605263157894736,113.96052631578948,0.1005089546783625,4172.328947368421,0.0,False
1,114,133.0,0.0015393518518518,0,13,1,3,2,3992,5,236,898,2.0,True,True,8.506493506493506,113.96103896103897,0.0992236351611351,4169.987012987013,0.0,False
16,114,4294.0,0.049699074074074,0,14,1,3,2,2880,23,552,1452,2.0,True,True,8.602564102564102,113.96153846153848,0.0985887048907881,4153.448717948718,0.06944444444444445,True
1,114,242.0,0.0028009259259259,0,14,1,3,2,6093,27,552,1452,2.0,True,True,8.50632911392405,113.9620253164557,0.0973762013595873,4178.0,0.0,False
1,114,61.0,0.0007060185185185,0,14,1,3,2,5625,18,552,1452,2.0,False,True,8.4125,113.9625,0.096167824074074,4196.0875,0.0,False
1,114,837.0,0.0096875,0,14,1,3,2,6093,27,123,404,2.0,True,True,8.320987654320987,113.96296296296296,0.0951001657521718,4219.506172839506,0.0,False
1,114,4303.0,0.0498032407407407,0,16,1,3,2,5625,18,912,4112,2.0,True,True,8.231707317073171,113.96341463414636,0.0945477642276422,4236.646341463415,0.0,False
1,114,54.0,0.000625,0,16,1,3,2,5625,18,15,30,2.0,True,True,8.144578313253012,113.96385542168674,0.0934161646586345,4253.373493975903,0.0,False
4,114,35.0,0.0004050925925925,0,16,1,3,2,4122,43,912,4112,2.0,True,True,8.095238095238095,113.96428571428572,0.0923088899911816,4251.809523809524,0.0,False
2,114,37.0,0.0004282407407407,0,16,1,3,2,6093,27,912,4112,2.0,True,True,8.023529411764706,113.96470588235294,0.0912279411764705,4273.470588235294,0.0,False
2,114,128.0,0.0014814814814814,0,16,1,3,2,1461,58,562,2573,3.0,True,True,7.953488372093023,113.96511627906976,0.0901843776916451,4240.767441860465,0.0,False
31,114,8610.0,0.0996527777777777,0,18,1,3,2,4122,43,48,779,12.0,True,True,7.666666666666667,113.96428571428572,0.0834680886243385,4240.488095238095,0.6944444444444444,True
2,114,1532.0,0.0177314814814814,0,18,1,3,2,4122,43,258,1274,2.0,True,True,7.6,113.96470588235294,0.082694716775599,4239.094117647059,0.0,False
2,114,1336.0,0.0154629629629629,0,19,1,3,2,3992,5,552,1452,2.0,True,True,7.458823529411765,113.96470588235294,0.0825134803921568,4214.376470588235,0.0,False
2,114,16.0,0.0001851851851851,0,19,1,3,2,6093,27,18,119,2.0,True,True,7.395348837209302,113.96511627906976,0.0815561746339362,4236.220930232558,0.0,False
5,114,146.0,0.0016898148148148,0,19,1,3,2,1461,58,18,119,2.0,True,True,7.367816091954023,113.96551724137932,0.0806381704980842,4204.32183908046,0.0,False
1,114,3002.0,0.0347453703703703,0,20,1,3,2,958,9,964,2657,1.0,True,True,7.35632183908046,113.96551724137932,0.0807970146871008,4169.448275862069,0.0,False
1,114,323.0,0.0037384259259259,0,20,1,3,2,958,9,964,2657,1.0,True,True,7.284090909090909,113.9659090909091,0.0799213489057238,4132.954545454545,0.0,False
2,114,176.0,0.002037037037037,0,20,1,3,2,6093,27,789,3078,4.0,True,True,7.224719101123595,113.96629213483146,0.0790462442779858,4154.977528089888,0.0,False
2,109,1185.0,0.0137152777777777,0,20,1,3,2,6093,27,1,2,2.0,False,True,7.166666666666667,113.91111111111113,0.0783203446502057,4176.511111111111,0.0,False
21,114,2718.0,0.0314583333333333,0,21,1,3,2,1461,58,336,883,2.0,False,True,7.438202247191011,113.91011235955057,0.0787415470245526,4150.146067415731,0.1388888888888889,True
8,114,48.0,0.0005555555555555,0,21,1,3,2,6093,27,336,883,2.0,True,True,7.444444444444445,113.91111111111113,0.0778728137860081,4171.733333333334,0.0,False
4,114,2429.0,0.0281134259259259,0,22,1,3,2,6093,27,236,898,2.0,True,True,7.406593406593407,113.91208791208793,0.0773260073260072,4192.846153846154,0.0,False
3,114,116.0,0.0013425925925925,0,22,1,3,2,3992,5,236,898,2.0,True,True,7.358695652173913,113.91304347826087,0.0765001006441223,4190.663043478261,0.0,False
26,114,300.0,0.0034722222222222,0,22,1,3,2,4122,43,258,1274,2.0,True,True,7.559139784946237,113.91397849462363,0.0757148546395857,4189.924731182796,0.20833333333333334,True
2,114,1718.0,0.0198842592592592,0,22,1,3,2,958,9,236,898,2.0,False,True,7.5,113.91489361702128,0.0751209121355397,4155.54255319149,0.0,False
1,114,24.0,0.0002777777777777,0,22,1,3,2,6093,27,552,1452,2.0,True,True,7.431578947368421,113.9157894736842,0.0743330896686159,4175.936842105263,0.0,False
1,114,193.0,0.0022337962962962,0,22,1,3,2,1461,58,552,1452,2.0,True,True,7.364583333333333,113.91666666666669,0.0735820553626542,4147.65625,0.0,False
2,114,106.0,0.0012268518518518,0,22,1,3,2,6093,27,336,883,2.0,True,True,7.309278350515464,113.91752577319588,0.0728361254295532,4167.711340206186,0.0,False
5,114,561.0,0.0064930555555555,0,22,1,3,2,3992,5,552,1452,2.0,True,True,7.285714285714286,113.91836734693878,0.0721591553287981,4165.918367346939,0.0,False
8,114,655.0,0.0075810185185185,0,23,1,3,2,2880,23,552,1452,2.0,True,True,7.292929292929293,113.91919191919192,0.071506850916573,4152.929292929293,0.0,False
26,114,774.0,0.0089583333333333,0,23,1,3,2,4122,43,258,1274,2.0,True,True,6.767676767676767,113.91919191919192,0.0707305695847362,4152.929292929293,0.20833333333333334,True
1,114,1146.0,0.0132638888888888,0,23,1,3,2,5625,18,118,165,2.0,True,True,6.767676767676767,113.91919191919192,0.0707338430602319,4148.20202020202,0.0,False
2,114,1313.0,0.0151967592592592,0,23,1,3,2,3992,5,191,1542,2.0,True,True,6.777777777777778,113.91919191919192,0.0708259680134679,4178.848484848485,0.0,False
13,114,4437.0,0.0513541666666666,0,1,2,3,3,6093,27,479,957,3.0,True,True,6.714285714285714,113.91836734693878,0.0715939153439153,4192.102040816327,0.027777777777777776,True
1,114,19832.0,0.229537037037037,0,6,2,3,3,5625,18,964,2657,1.0,True,True,6.770833333333333,113.91666666666669,0.0732321807484567,4217.760416666667,0.0,False
1,114,40.0,0.0004629629629629,0,6,2,3,3,5625,18,964,2657,1.0,True,True,6.711340206185567,113.91752577319588,0.0724819826269568,4232.268041237114,0.0,False
3,114,32.0,0.0003703703703703,0,6,2,3,3,348,44,964,2657,1.0,True,True,6.673469387755102,113.91836734693878,0.0717461498488283,4192.632653061224,0.0,False
1,111,624.0,0.0072222222222222,0,6,2,3,3,5625,18,1,1,1.0,False,True,6.616161616161616,113.88888888888889,0.0710943930041151,4207.10101010101,0.0,False
1,114,1662.0,0.0192361111111111,0,7,2,3,3,5625,18,964,2657,1.0,True,True,6.56,113.89,0.0705758101851851,4221.28,0.0,False
3,114,2109.0,0.0244097222222222,0,7,2,3,3,3992,5,192,2578,3.0,True,True,6.524752475247524,113.89108910891088,0.0701187202053538,4219.009900990099,0.0,False
23,114,1459.0,0.016886574074074,0,8,2,3,3,958,9,964,2657,1.0,True,True,6.686274509803922,113.8921568627451,0.069596836419753,4187.0392156862745,0.16666666666666666,True
1,114,2650.0,0.0306712962962962,0,9,2,3,3,3992,5,236,898,2.0,True,True,6.631067961165049,113.89320388349516,0.0692189185544767,4185.145631067961,0.0,False
4,114,11632.0,0.1346296296296296,0,12,2,3,3,4122,43,552,1452,2.0,True,True,6.605769230769231,113.89423076923076,0.0698478676994301,4184.538461538462,0.0,False
2,114,16.0,0.0001851851851851,0,12,2,3,3,1461,58,552,1452,2.0,True,True,6.561904761904762,113.8952380952381,0.0691844135802468,4158.6,0.0,False
2,114,1524.0,0.0176388888888888,0,12,2,3,3,3992,5,236,898,2.0,True,True,6.518867924528302,113.89622641509432,0.0686981350454227,4157.028301886792,0.0,False
7,114,2542.0,0.0294212962962962,0,13,2,3,3,1461,58,552,1452,2.0,True,True,6.5233644859813085,113.89719626168224,0.0683310617860851,4131.831775700935,0.0,False
116,114,14913.0,0.1726041666666666,0,17,2,3,3,4122,43,258,1274,2.0,True,True,7.457943925233645,113.89719626168224,0.0657192151263412,4143.439252336449,1.4583333333333333,True
1051,114,4301.0,0.0497800925925925,0,18,2,3,3,4122,43,191,1542,2.0,True,True,17.330188679245282,113.89622641509432,0.0663994802585604,4155.358490566037,14.547534655959367,True
1,114,1120.0,0.0129629629629629,0,19,2,3,3,4122,43,258,1274,2.0,True,True,17.177570093457945,113.89719626168224,0.0659000735548632,4155.046728971963,0.10031977000187695,True
241,114,3924.0,0.0454166666666666,0,20,2,3,3,3992,5,191,1542,2.0,True,True,19.556603773584907,113.89622641509432,0.066290181691125,4135.537735849057,3.337950132035305,True
3,114,1593.0,0.0184375,0,20,2,3,3,3992,5,552,1452,2.0,True,True,19.401869158878505,113.89719626168224,0.0658429603669089,4134.196261682243,0.1406968344103892,True
2,114,900.0,0.0104166666666666,0,20,2,3,3,958,9,236,898,2.0,True,True,19.38317757009346,113.89719626168224,0.0654311613014883,4104.626168224299,0.14035753134813278,True
32,114,3616.0,0.0418518518518518,0,21,2,3,3,4122,43,191,1542,2.0,True,True,19.5,113.89814814814817,0.0652128343621398,4104.787037037037,0.434144842153902,True
2,114,7436.0,0.0860648148148148,0,23,2,3,3,958,9,236,898,2.0,True,True,19.3394495412844,113.89908256880734,0.0654041369351002,4075.917431192661,0.13956374895478055,True
1,114,40728.0,0.4713888888888889,0,11,3,3,4,3992,5,552,1452,2.0,True,True,20.01960784313725,113.8921568627451,0.069750816993464,4048.8333333333335,0.34689435848251915,True
6,114,56.0,0.0006481481481481,0,11,3,3,4,3992,5,552,1452,2.0,True,True,19.883495145631063,113.89320388349516,0.0690799172959366,4048.2815533980574,0.1494396531213454,True
2,114,103617.0,1.1992708333333333,0,16,4,3,5,6093,27,552,1452,2.0,True,True,22.50561797752809,113.91011235955057,0.0850569600499375,3868.044943820225,1.1355887404201603,True
2,114,25.0,0.0002893518518518,0,16,4,3,5,6093,27,552,1452,2.0,True,True,22.27777777777778,113.91111111111113,0.0841150977366254,3892.766666666667,0.19290238057256226,True
1,114,1112.0,0.0128703703703703,0,16,4,3,5,4122,43,552,1452,2.0,True,True,22.043956043956044,113.91208791208793,0.0833321886446886,3895.285714285714,0.18865788155109406,True
2,114,209.0,0.0024189814814814,0,16,4,3,5,6093,27,552,1452,2.0,True,True,21.82608695652174,113.91304347826087,0.0824526972624798,3919.17391304348,0.1847029663543395,True
2,114,1996.0,0.0231018518518518,0,17,4,3,5,6093,27,552,1452,2.0,True,True,21.61290322580645,113.91397849462363,0.0818145161290322,3942.548387096774,0.18083310309730005,True
1,114,262.0,0.0030324074074074,0,17,4,3,5,5625,18,552,1452,2.0,False,True,21.3936170212766,113.91489361702128,0.0809764085894404,3960.446808510638,0.17685246337944552,True
19,114,59213.0,0.6853356481481482,0,9,5,3,6,958,9,964,2657,1.0,True,True,21.806451612903224,113.91397849462363,0.0776218389088012,3892.3655913978496,0.7089984780203208,True
21,114,1021.0,0.0118171296296296,0,9,5,3,6,958,9,964,2657,1.0,True,True,21.79787234042553,113.91489361702128,0.0769217888100866,3861.148936170213,0.32307968339139037,True
3,114,17014.0,0.1969212962962963,0,14,5,3,6,6093,27,236,898,2.0,True,True,21.6,113.9157894736842,0.0781849415204678,3884.642105263158,0.1805988745317425,True
3,114,473.0,0.005474537037037,0,14,5,3,6,2880,23,236,898,2.0,True,True,21.40625,113.91666666666669,0.0774275414737653,3874.1770833333335,0.17708178622704093,True
5,114,87.0,0.0010069444444444,0,14,5,3,6,1461,58,236,898,2.0,True,True,21.23711340206185,113.91752577319588,0.0766397002672775,3849.298969072165,0.17401149796636856,True
1,114,63.0,0.0007291666666666,0,14,5,3,6,4122,43,236,898,2.0,True,True,21.03061224489796,113.91836734693878,0.0758651029856386,3852.081632653061,0.17026294155466035,True
1,114,121.0,0.0014004629629629,0,14,5,3,6,5625,18,236,898,2.0,True,True,20.828282828282827,113.91919191919192,0.0751129349046015,3869.989898989899,0.1665901135553098,True
3,114,2923.0,0.0338310185185185,0,15,5,3,6,6093,27,552,1452,2.0,True,True,20.65,113.92,0.0747001157407407,3892.22,0.16335379639256065,True
3,114,670.0,0.0077546296296296,0,15,5,3,6,6093,27,552,1452,2.0,True,True,20.47524752475248,113.92079207920791,0.0740372891455811,3914.009900990099,0.16018156471818285,True
2,114,1651.0,0.0191087962962962,0,16,5,3,6,958,9,964,2657,1.0,True,True,20.294117647058822,113.92156862745098,0.0734987745098038,3885.029411764706,0.15689356588221698,True
1,114,12653.0,0.1464467592592592,0,19,5,3,6,958,9,964,2657,1.0,True,True,20.106796116504853,113.92233009708738,0.074207007371449,3856.6116504854367,0.15349317174373875,True
2,114,214.0,0.0024768518518518,0,19,5,3,6,6093,27,552,1452,2.0,True,True,19.932692307692307,113.92307692307692,0.0735172943376068,3878.1153846153848,0.1503327151255266,True
1,114,406.0,0.004699074074074,0,19,5,3,6,958,9,964,2657,1.0,True,True,19.75238095238096,113.92380952380952,0.0728618827160493,3850.304761904762,0.14705957469213088,True
4,114,310.0,0.0035879629629629,0,19,5,3,6,6093,27,552,1452,2.0,True,True,19.60377358490566,113.9245283018868,0.0722083551712089,3871.462264150944,0.14436194767721544,True
5,114,5206.0,0.0602546296296296,0,21,5,3,6,6093,27,552,1452,2.0,True,True,19.46728971962617,113.92523364485982,0.0720966381100726,3892.224299065421,0.14188439512828663,True
3,114,46088.0,0.533425925925926,0,10,6,3,0,4122,43,552,1452,2.0,True,True,20.323529411764707,113.92156862745098,0.0686403867102396,3971.078431372549,0.41578518848175333,True
179,114,600.0,0.0069444444444444,0,10,6,3,0,5625,18,552,1452,2.0,False,True,21.864077669902912,113.92233009708738,0.0680413969795037,3987.135922330097,2.518725934235906,True
35,114,1184.0,0.0137037037037037,0,10,6,3,0,5625,18,552,1452,2.0,True,True,21.990384615384617,113.92307692307692,0.0675189191595441,4002.8846153846152,0.5210187480720676,True
2,114,12305.0,0.1424189814814815,0,14,6,3,0,1461,58,552,1452,2.0,False,True,21.8,113.92380952380952,0.0682322530864197,3978.676190476191,0.18422941729788603,True
1,114,439.0,0.0050810185185185,0,14,6,3,0,205,55,552,1452,2.0,True,True,21.60377358490566,113.9245283018868,0.0676364867225715,3943.075471698113,0.18066737533865085,True
1,114,112.0,0.0012962962962962,0,14,6,3,0,205,55,552,1452,2.0,True,True,21.411214953271028,113.92523364485982,0.0670164849428867,3908.140186915888,0.17717191360295276,True
1,114,2234.0,0.0258564814814814,0,14,6,3,0,4122,43,552,1452,2.0,True,True,21.22222222222222,113.92592592592592,0.0666353737997256,3910.1203703703695,0.173741182640138,True
3,114,811.0,0.009386574074074,0,15,6,3,0,6093,27,552,1452,2.0,True,True,21.05504587155963,113.92660550458716,0.0661101554536187,3930.146788990826,0.17070647818729628,True
12,114,16441.0,0.1902893518518518,0,19,6,3,0,4122,43,191,1542,2.0,True,True,21.433962264150946,113.9245283018868,0.0661446322501746,3891.943396226415,0.19147372791666317,True
1,114,2948.0,0.0341203703703703,0,20,6,3,0,958,9,236,898,2.0,True,True,21.24299065420561,113.92523364485982,0.0658453400830736,3864.523364485981,0.17411818604264517,True
29,114,15560.0,0.1800925925925925,0,0,7,3,1,3992,5,191,1542,2.0,True,True,21.942307692307693,113.92307692307692,0.0675334980413105,3834.3846153846152,0.4368126881122574,True
2,114,562.0,0.0065046296296296,0,1,7,3,1,6093,27,118,165,2.0,True,True,21.75238095238096,113.92380952380952,0.066952270723104,3855.8952380952383,0.18336500235356626,True
2,114,80.0,0.0009259259259259,0,1,7,3,1,6093,27,789,3078,4.0,True,True,21.56603773584905,113.9245283018868,0.0663293806778476,3877.0,0.17998236726956704,True
2,114,397.0,0.0045949074074074,0,1,7,3,1,6093,27,789,3078,4.0,True,True,21.38317757009346,113.92523364485982,0.0657524229837313,3897.710280373832,0.1766629590095682,True
7,114,406.0,0.004699074074074,0,1,7,3,1,6093,27,789,3078,4.0,True,True,21.25,113.92592592592592,0.0651871141975308,3918.037037037037,0.17424542469099127,True
1,114,2910.0,0.0336805555555555,0,2,7,3,1,958,9,336,883,2.0,True,True,21.06422018348624,113.92660550458716,0.0648980632008154,3890.880733944954,0.17087301684629372,True
1,113,3864.0,0.0447222222222222,0,3,7,3,1,5625,18,3,3,1.0,True,True,20.881818181818183,113.91818181818182,0.0647146464646464,3906.6454545454544,0.16756192550786342,True
2,114,15806.0,0.1829398148148148,0,7,7,3,1,6093,27,118,165,2.0,True,True,20.28181818181818,113.91818181818182,0.0637825126262625,3958.6272727272726,0.1566702972094328,True
5,114,7513.0,0.0869560185185185,0,9,7,3,1,4122,43,236,898,2.0,True,True,20.144144144144143,113.91891891891892,0.0639912829496162,3960.099099099099,0.1541711398016165,True
6,114,176.0,0.002037037037037,0,9,7,3,1,958,9,236,898,2.0,True,True,20.017857142857142,113.91964285714286,0.0634381200396825,3933.294642857143,0.1518786880067141,True
3,114,28395.0,0.3286458333333333,0,17,7,3,1,6093,27,1694,2342,2.0,True,True,20.30909090909091,113.91818181818182,0.0652356902356901,3952.445454545455,0.2063303382650598,True
1,114,3304.0,0.0382407407407407,0,18,7,3,1,4122,43,191,1542,2.0,True,True,20.135135135135137,113.91891891891892,0.0649924924924924,3953.972972972973,0.15400760183917767,True
3,114,458.0,0.0053009259259259,0,18,7,3,1,3992,5,191,1542,2.0,True,True,19.982142857142858,113.91964285714286,0.0644595320767195,3954.3125,0.15123037679847423,True
53,114,1736.0,0.0200925925925925,0,19,7,3,1,4122,43,191,1542,2.0,True,True,20.401785714285715,113.91964285714286,0.0625097139550264,3965.401785714286,0.7421813668286266,True
10,114,717.0,0.0082986111111111,0,19,7,3,1,4122,43,789,3078,4.0,True,True,20.55855855855856,113.91891891891892,0.063098619452786,3986.3693693693695,0.16169388607380586,True
13,114,11453.0,0.1325578703703703,0,22,7,3,1,6093,27,32,171,4.5,True,True,20.666666666666668,113.91891891891892,0.0631312562562562,3986.3693693693695,0.19143411940085042,True
40,114,7732.0,0.0894907407407407,0,0,8,3,2,1,46,789,3078,4.0,True,True,20.839285714285715,113.91964285714286,0.0633666087962962,3950.785714285714,0.56956762357401,True
2,109,28797.0,0.3332986111111111,0,8,8,3,2,6093,27,118,165,2.0,True,True,19.99099099099099,113.87387387387388,0.0656064397731064,3967.0,0.20530899863748908,True
