files_changed,branches_count,time_since_previous_commit,time_since_previous_commit_days,commit_frequency_24h,commit_hour,commit_day,commit_month,commit_dayofweek,activity_frequency,activity_encoded,author_commit_count,author_unique_files,author_median_files_changed,file_reuse,branch_reuse,files_changed_rolling_avg_7d,branches_count_rolling_avg_7d,time_since_previous_commit_rolling_avg_7d,activity_frequency_rolling_avg_7d,anomaly_score_iqr,is_anomaly_iqr,anomaly_score_zscore,is_anomaly_zscore
3,119,1833.0,0.0212152777777777,0,23,20,5,2,1105,8,789,3078,4.0,True,True,4.396694214876033,119.0,0.0579223102234465,3040.471074380165,0.0,False,0.7685463472006455,False
5,119,38.0,0.0004398148148148,0,23,20,5,2,1105,8,79,592,4.0,True,True,4.401639344262295,119.0,0.0574511422282938,3024.6065573770493,0.0,False,0.7779134994626105,False
1,119,814.0,0.0094212962962962,0,23,20,5,2,1105,8,789,3078,4.0,True,True,4.373983739837398,119.0,0.0570606556760011,3009.0,0.0,False,0.7821954083466225,False
50,119,3505.0,0.0405671296296296,0,0,21,5,3,4122,43,789,3078,4.0,True,True,4.741935483870968,119.0,0.0569276433691756,3017.9758064516127,0.5416666666666666,True,0.8019500325813697,False
12,119,3044.0,0.0352314814814814,0,1,21,5,3,2880,23,920,1985,3.0,True,True,4.8,119.0,0.056754074074074,3016.872,0.013888888888888888,True,0.6692102603151281,False
1,119,18891.0,0.2186458333333333,0,6,21,5,3,1461,58,912,4112,2.0,True,True,4.868852459016393,119.0,0.0577429606860959,3040.22131147541,0.0,False,0.8711760740529901,False
2,119,11135.0,0.1288773148148148,0,9,21,5,3,6093,27,291,605,3.0,True,True,4.868852459016393,119.0,0.0583553430479659,3081.1065573770493,0.0,False,0.5823595497410671,False
7,119,93.0,0.0010763888888888,0,9,21,5,3,6093,27,291,605,3.0,True,True,4.8861788617886175,119.0,0.0578896604938271,3105.59349593496,0.0,False,0.6212621860520791,False
1,119,204.0,0.0023611111111111,0,9,21,5,3,6093,27,291,605,3.0,True,True,4.854838709677419,119.0,0.0574418496117084,3129.685483870968,0.0,False,0.6273360547462086,False
1,119,679.0,0.0078587962962962,0,9,21,5,3,6093,27,291,605,3.0,True,True,4.824,119.0,0.0570451851851851,3153.392,0.0,False,0.6226169782430563,False
1,119,99.0,0.0011458333333333,0,9,21,5,3,6093,27,291,605,3.0,True,True,4.7936507936507935,119.0,0.0566015395355672,3176.722222222222,0.0,False,0.6236153820750321,False
1,119,73.0,0.0008449074074074,0,9,21,5,3,6093,27,291,605,3.0,True,True,4.763779527559056,119.0,0.0561625109361329,3199.685039370079,0.0,False,0.6216827424482259,False
1,119,104.0,0.0012037037037037,0,9,21,5,3,6093,27,291,605,3.0,True,True,4.734375,119.0,0.0557331452546295,3222.2890625,0.0,False,0.6194754846093115,False
7,119,163.0,0.001886574074074,0,9,21,5,3,6093,27,291,605,3.0,True,True,4.751937984496124,119.0,0.0553157299741601,3244.5426356589146,0.0,False,0.6077183467448382,False
15,119,17268.0,0.1998611111111111,0,14,21,5,3,6093,27,123,404,2.0,True,True,4.834645669291339,119.0,0.055468339895013,3234.409448818897,0.05555555555555555,True,0.5923761796518117,False
1,119,1649.0,0.0190856481481481,0,15,21,5,3,6093,27,291,605,3.0,True,True,4.8046875,119.0,0.0551841001157407,3256.7421875,0.0,False,0.5651318225909759,False
1,119,142.0,0.0016435185185185,0,15,21,5,3,6093,27,291,605,3.0,True,True,4.775193798449612,119.0,0.0547690568475451,3278.7286821705425,0.0,False,0.5712232294793809,False
2,119,1358.0,0.0157175925925925,0,15,21,5,3,2880,23,920,1985,3.0,True,True,4.7890625,119.0,0.0547584816261573,3238.953125,0.0,False,0.5438968209836641,False
3,119,44.0,0.0005092592592592,0,15,21,5,3,6093,27,920,1985,3.0,True,True,4.775193798449612,119.0,0.054337945018662,3261.077519379845,0.0,False,0.5673668487115451,False
1,119,1911.0,0.0221180555555555,0,16,21,5,3,2880,23,37,74,2.0,True,True,4.746153846153846,119.0,0.0540900997150996,3258.146153846154,0.0,False,0.6030963709055919,False
5,119,29.0,0.0003356481481481,0,16,21,5,3,2880,23,37,74,2.0,True,True,4.748091603053435,119.0,0.0536797603901611,3255.259541984733,0.0,False,0.6065626429996563,False
1,119,627.0,0.0072569444444444,0,16,21,5,3,6093,27,291,605,3.0,True,True,4.732824427480916,119.0,0.0534382068136838,3279.7862595419847,0.0,False,0.5781489725669213,False
2,119,10767.0,0.1246180555555555,0,19,21,5,3,6093,27,444,2898,3.0,True,True,4.841269841269841,119.0,0.0561148772780716,3305.7301587301586,0.0,False,0.5454816789641006,False
1,119,3101.0,0.0358912037037037,0,20,21,5,3,1105,8,29,195,2.0,True,True,4.862903225806452,119.0,0.0564944556451612,3301.201612903226,0.0,False,0.7272525021712645,False
8,119,2987.0,0.0345717592592592,0,20,21,5,3,2880,23,152,340,3.0,False,True,4.806451612903226,119.0,0.0567007355137395,3301.201612903226,0.0,False,0.5924279832670574,False
1,119,577.0,0.0066782407407407,0,21,21,5,3,6093,27,2,3,1.5,True,True,4.776,119.0,0.0563005555555555,3323.536,0.0,False,0.6742096252674876,False
1,119,6011.0,0.0695717592592592,0,22,21,5,3,1105,8,29,195,2.0,True,True,4.746031746031746,119.0,0.0564058825690769,3305.928571428572,0.0,False,0.7291112461631809,False
5,119,2465.0,0.0285300925925925,0,23,21,5,3,4122,43,789,3078,4.0,True,True,4.748031496062992,119.0,0.0561863881598133,3312.3543307086616,0.0,False,0.6474636140128281,False
1,119,516.0,0.0059722222222222,0,23,21,5,3,2880,23,41,89,2.0,True,True,4.71875,119.0,0.0557940899884258,3308.9765625,0.0,False,0.6603762813256003,False
5,119,1039.0,0.0120254629629629,0,23,21,5,3,1461,58,920,1985,3.0,True,True,4.72093023255814,119.0,0.0554547983060579,3294.651162790697,0.0,False,0.7567436544876228,False
2,119,2503.0,0.0289699074074074,0,0,22,5,4,1105,8,29,195,2.0,True,True,4.7,119.0,0.0552510683760683,3277.8076923076924,0.0,False,0.8488769143727738,False
1,119,4683.0,0.0542013888888888,0,1,22,5,4,2880,23,123,564,2.0,True,True,4.67175572519084,119.0,0.0552430555555555,3274.7709923664124,0.0,False,0.6961553338024259,False
1,119,15322.0,0.1773379629629629,0,6,22,5,4,1105,8,964,2657,1.0,True,True,4.643939393939394,119.0,0.0561680169753086,3258.333333333333,0.0,False,0.7813697504528558,False
1,119,1359.0,0.0157291666666666,0,6,22,5,4,3992,5,964,2657,1.0,True,True,4.616541353383458,119.0,0.0558639654692285,3263.8496240601503,0.0,False,0.7247420220082471,False
1,119,14915.0,0.1726273148148148,0,10,22,5,4,6093,27,291,605,3.0,True,True,4.583333333333333,119.0,0.0535377209595959,3242.4166666666665,0.0,False,0.6238350824572925,False
1,119,84.0,0.0009722222222222,0,10,22,5,4,6093,27,291,605,3.0,True,True,4.556390977443609,119.0,0.053142491645781,3263.8496240601503,0.0,False,0.650467660607627,False
11,119,6912.0,0.08,0,12,22,5,4,4122,43,912,4112,2.0,True,True,4.631578947368421,119.0,0.0532172445001392,3263.8496240601503,0.0,False,0.6739578810496127,False
1,119,7874.0,0.0911342592592592,0,14,22,5,4,4122,43,912,4112,2.0,False,True,4.68,119.0,0.0560150925925925,3353.832,0.0,False,0.6408183515954939,False
2,119,1771.0,0.0204976851851851,0,15,22,5,4,3992,5,37,74,2.0,True,True,4.709677419354839,119.0,0.0566108497610513,3395.25,0.0,False,0.6498842497470079,False
6,119,1648.0,0.019074074074074,0,15,22,5,4,2880,23,291,605,3.0,True,True,4.75,119.0,0.0564523596176821,3409.564516129032,0.0,False,0.5575365138125721,False
1,119,3791.0,0.0438773148148148,0,16,22,5,4,6093,27,912,4112,2.0,True,True,4.72,119.0,0.0563517592592592,3431.032,0.0,False,0.6607010245125823,False
5,119,367.0,0.0042476851851851,0,16,22,5,4,1105,8,562,2573,3.0,True,True,4.648,119.0,0.0560044444444444,3406.896,0.0,False,0.663388538218635,False
6,119,9378.0,0.1085416666666666,0,19,22,5,4,1105,8,920,1985,3.0,True,True,4.739837398373984,119.0,0.0569131097560975,3402.121951219512,0.0,False,0.6562183830728336,False
1,119,1089.0,0.0126041666666666,0,19,22,5,4,6093,27,789,3078,4.0,True,True,4.709677419354839,119.0,0.0565557795698924,3423.822580645161,0.0,False,0.6560999391496717,False
24,119,625.0,0.0072337962962962,0,20,22,5,4,1105,8,75,344,3.0,True,True,4.864,119.0,0.0561612037037036,3405.272,0.18055555555555555,True,0.7798229457260331,False
3,119,816.0,0.0094444444444444,0,20,22,5,4,6093,27,29,195,2.0,True,True,4.849206349206349,119.0,0.0557904357730746,3426.6031746031745,0.0,False,0.6726299366621485,False
1,119,97.0,0.0011226851851851,0,20,22,5,4,5625,18,42,182,1.0,True,True,4.818897637795276,119.0,0.0553599810440361,3443.9133858267714,0.0,False,0.6936341286987435,False
1,119,693.0,0.0080208333333333,0,20,22,5,4,5625,18,42,182,1.0,True,True,4.7890625,119.0,0.0549901439525462,3460.953125,0.0,False,0.6890304063733339,False
15,119,2829.0,0.0327430555555555,0,21,22,5,4,2880,23,224,982,5.0,True,True,4.890625,119.0,0.0548306387442129,3481.8515625,0.08333333333333333,True,0.6188640485790675,False
8,119,5050.0,0.058449074074074,0,22,22,5,4,1105,8,920,1985,3.0,True,True,4.914728682170543,119.0,0.0548586886304909,3463.4263565891474,0.0,False,0.6979555128319544,False
2,119,1630.0,0.0188657407407407,0,23,22,5,4,2880,23,41,89,2.0,True,True,4.9296875,119.0,0.0547482638888888,3458.28125,0.0,False,0.6730720786151916,False
3,119,848.0,0.0098148148148148,0,23,22,5,4,1105,8,920,1985,3.0,False,True,4.968503937007874,119.0,0.055136154855643,3440.1023622047246,0.0,False,0.7340705533774341,False
2,119,61586.0,0.7128009259259259,0,16,23,5,5,6093,27,444,2898,3.0,True,True,5.0,119.0,0.0592449074074073,3430.848,0.4415979427152612,True,0.8541922256633341,False
1,119,1468.0,0.0169907407407407,0,16,23,5,5,6093,27,444,2898,3.0,True,True,4.968253968253968,119.0,0.0589095568783068,3451.9761904761904,0.0,False,0.6254236965944283,False
5,119,113758.0,1.3166435185185186,0,0,25,5,0,3992,5,964,2657,1.0,True,True,5.060344827586207,119.0,0.0614998403575989,3647.396551724138,1.058452307055659,True,1.268242081428965,True
2,119,28897.0,0.3344560185185185,0,8,25,5,0,6093,27,92,182,2.0,True,True,5.086956521739131,119.0,0.0617030998389693,3687.7739130434784,0.055100351748396476,True,0.7369043756524858,False
3,119,82131.0,0.9505902777777778,0,7,26,5,1,205,55,912,4112,2.0,True,True,4.75,119.0,0.070033449074074,3684.61,0.6845112470810796,True,1.2028073243976605,True
11,119,3701.0,0.0428356481481481,0,8,26,5,1,2880,23,912,4112,2.0,True,True,4.84,119.0,0.0703406249999999,3652.48,0.0,False,0.6647911831681248,False
2,119,2125.0,0.0245949074074074,0,8,26,5,1,2880,23,912,4112,2.0,True,True,4.811881188118812,119.0,0.0698876971030436,3644.831683168317,0.0,False,0.6746380047990759,False
1,119,5694.0,0.0659027777777777,0,10,26,5,1,1461,58,912,4112,2.0,False,True,4.792079207920792,119.0,0.0694955537220388,3630.7821782178216,0.0,False,0.7998399249285839,False
3,119,3845.0,0.0445023148148148,0,11,26,5,1,2880,23,912,4112,2.0,True,True,4.811881188118812,119.0,0.0697409011734506,3648.356435643565,0.0,False,0.6385742357462489,False
40,119,8399.0,0.0972106481481481,0,13,26,5,1,2880,23,912,4112,2.0,True,True,5.288659793814433,119.0,0.0726097747231767,3771.536082474227,0.4027777777777778,True,0.6293721252689553,False
2,119,9066.0,0.1049305555555555,0,16,26,5,1,6093,27,789,3078,4.0,True,True,5.22680412371134,119.0,0.0728648816342115,3791.855670103093,0.0,False,0.5471746561584786,False
26,119,23.0,0.0002662037037037,0,16,26,5,1,4122,43,789,3078,4.0,True,True,5.438775510204081,119.0,0.0721240787981859,3795.224489795919,0.20833333333333334,True,0.6202582035426958,False
21,119,1176.0,0.0136111111111111,0,16,26,5,1,4122,43,789,3078,4.0,True,True,5.595959595959596,119.0,0.0715330387205386,3798.5252525252527,0.1388888888888889,True,0.6031312150889125,False
1,119,14799.0,0.1712847222222222,0,20,26,5,1,1105,8,43,148,1.0,True,True,5.623655913978495,119.0,0.0757459677419354,3778.956989247312,0.0,False,0.7067703670658648,False
2,119,319.0,0.0036921296296296,0,20,26,5,1,2880,23,789,3078,4.0,True,True,5.585106382978723,119.0,0.0749794375492513,3769.393617021277,0.0,False,0.6033879056421714,False
6,119,1522.0,0.0176157407407407,0,21,26,5,1,4122,43,20,125,4.0,True,True,5.589473684210526,119.0,0.0743756091617933,3773.105263157895,0.0,False,0.6451070912049439,False
11,119,9039.0,0.1046180555555555,0,23,26,5,1,2880,23,224,982,5.0,True,True,5.186813186813187,119.0,0.0769328703703703,3821.923076923077,0.027777777777777776,True,0.5574766119395457,False
4,119,437.0,0.0050578703703703,0,0,27,5,2,4122,43,20,125,4.0,True,True,5.173913043478261,119.0,0.0761516203703703,3825.184782608696,0.0,False,0.6910682911162764,False
22,119,727.0,0.0084143518518518,0,0,27,5,2,4122,43,118,1134,2.0,True,True,5.354838709677419,119.0,0.0754232626443647,3828.3763440860216,0.1527777777777778,True,0.6484370248092391,False
1,119,16881.0,0.1953819444444444,0,4,27,5,2,5625,18,41,89,2.0,True,True,5.466666666666667,119.0,0.0777845936213991,3859.8,0.0,False,0.6324946217086185,False
1,119,310.0,0.0035879629629629,0,4,27,5,2,4122,43,41,89,2.0,True,True,5.51685393258427,119.0,0.0786559769038701,3859.775280898876,0.0,False,0.6421761169522322,False
4,119,12201.0,0.1412152777777778,0,8,27,5,2,6093,27,291,605,3.0,True,True,5.674418604651163,119.0,0.0821300333763996,3843.6627906976746,0.0,False,0.5102952540020238,False
5,119,24281.0,0.2810300925925926,0,15,27,5,2,2880,23,920,1985,3.0,True,True,5.686046511627907,119.0,0.0832278208440998,3864.302325581396,0.0005231887913452426,True,0.49655045848648727,False
1,119,26.0,0.0003009259259259,0,15,27,5,2,2880,23,920,1985,3.0,True,True,5.632183908045977,119.0,0.0822746381438909,3852.988505747128,0.0,False,0.48515089044905163,False
12,119,37.0,0.0004282407407407,0,15,27,5,2,2880,23,920,1985,3.0,True,True,5.704545454545454,119.0,0.0813445654461279,3841.931818181818,0.013888888888888888,True,0.486269443508679,False
2,119,3380.0,0.0391203703703703,0,16,27,5,2,6093,27,789,3078,4.0,True,True,5.704545454545454,119.0,0.0798469065656565,3878.443181818182,0.0,False,0.5293366580240112,False
2,119,678.0,0.0078472222222222,0,16,27,5,2,6093,27,789,3078,4.0,True,True,5.662921348314606,119.0,0.0790379213483145,3903.325842696629,0.0,False,0.5418910795803641,False
4,119,2265.0,0.0262152777777777,0,16,27,5,2,4122,43,20,125,4.0,True,True,5.204545454545454,119.0,0.0795878051346801,3902.318181818182,0.0,False,0.5620417321023345,False
22,119,1260.0,0.0145833333333333,0,17,27,5,2,2880,23,920,1985,3.0,True,True,5.420454545454546,119.0,0.0796417297979797,3865.806818181818,0.1527777777777778,True,0.5160189614497244,False
2,119,818.0,0.0094675925925925,0,17,27,5,2,6093,27,789,3078,4.0,True,True,5.382022471910112,119.0,0.0788532563462338,3890.831460674157,0.0,False,0.5544846513585681,False
1,119,2105.0,0.0243634259259259,0,18,27,5,2,4122,43,224,982,5.0,True,True,5.333333333333333,119.0,0.0782478137860081,3893.4,0.027777777777777776,True,0.5368912529559297,False
2,119,1926.0,0.0222916666666666,0,18,27,5,2,1105,8,123,404,2.0,True,True,5.443181818181818,119.0,0.0795664983164982,3858.352272727273,0.0,False,0.6410914462216112,False
10,119,1029.0,0.0119097222222222,0,18,27,5,2,1105,8,123,404,2.0,True,True,5.49438202247191,119.0,0.0788063098210569,3827.41573033708,0.0,False,0.6477876566894513,False
7,119,6949.0,0.0804282407407407,0,20,27,5,2,4122,43,20,125,4.0,True,True,5.52808988764045,119.0,0.0786632594673324,3841.370786516854,0.0,False,0.5703345340030485,False
52,119,4170.0,0.0482638888888888,0,21,27,5,2,4122,43,118,1134,2.0,True,True,6.113636363636363,119.0,0.0798670296717171,3886.5795454545455,0.5694444444444444,True,0.598518103078808,False
3,119,3565.0,0.041261574074074,0,22,27,5,2,3992,5,964,2657,1.0,True,True,6.125,119.0,0.0797089383417508,3862.7045454545455,0.0,False,0.5889761740377082,False
3,119,2763.0,0.0319791666666666,0,23,27,5,2,2880,23,920,1985,3.0,True,True,6.197674418604652,119.0,0.0815731319982773,3947.4767441860463,0.0,False,0.5150488602052279,False
1,119,4633.0,0.0536226851851851,0,1,28,5,3,3992,5,964,2657,1.0,True,True,5.627906976744186,119.0,0.081724940783807,3945.9651162790697,0.0,False,0.642025300394451,False
1,119,21.0,0.0002430555555555,0,1,28,5,3,3992,5,964,2657,1.0,True,True,5.574712643678161,119.0,0.0807883673903788,3946.4942528735633,0.0,False,0.6679303003446835,False
2,119,906.0,0.0104861111111111,0,1,28,5,3,6093,27,224,982,5.0,True,True,5.459770114942529,119.0,0.0805039378458918,3983.425287356322,0.027777777777777776,True,0.6208688507904213,False
2,119,626.0,0.0072453703703703,0,1,28,5,3,3992,5,964,2657,1.0,True,True,5.420454545454546,119.0,0.079671454124579,3983.522727272728,0.0,False,0.6611385885109358,False
1,119,26.0,0.0003009259259259,0,1,28,5,3,205,55,964,2657,1.0,True,True,5.370786516853933,119.0,0.0787796504369537,3941.067415730337,0.0,False,0.8225712938174031,False
1,119,190.0,0.002199074074074,0,1,28,5,3,3992,5,964,2657,1.0,True,True,5.322222222222222,119.0,0.0779287551440328,3941.633333333333,0.0,False,0.6726255602872622,False
4,119,1425.0,0.0164930555555555,0,1,28,5,3,6093,27,152,340,3.0,True,True,5.307692307692308,119.0,0.0772536375661375,3965.274725274725,0.0,False,0.63478178041149,False
1,119,50364.0,0.5829166666666666,0,15,28,5,3,6093,27,1,1,1.0,True,True,5.641025641025641,119.0,0.0899010268281101,3711.230769230769,0.30891490053501225,True,0.7592255945222686,False
1,119,4959.0,0.0573958333333333,0,17,28,5,3,2880,23,41,89,2.0,True,True,5.7105263157894735,119.0,0.0926311220760233,3690.828947368421,0.0,False,0.5496056620880297,False
5,119,3154.0,0.0365046296296296,0,18,28,5,3,6093,27,118,1134,2.0,True,True,5.701298701298701,119.0,0.0919022065897065,3722.025974025974,0.0,False,0.5271069833969357,False
1,119,6735.0,0.0779513888888888,0,20,28,5,3,3992,5,1,1,1.0,True,True,5.688311688311688,119.0,0.0912961459836459,3694.74025974026,0.0,False,0.6171429156865731,False
1,119,1804.0,0.0208796296296296,0,20,28,5,3,6093,27,152,340,3.0,True,True,5.688311688311688,119.0,0.0911011904761904,3759.519480519481,0.0,False,0.5825846975846144,False
6,119,5021.0,0.0581134259259259,0,21,28,5,3,2880,23,789,3078,4.0,True,True,5.723684210526316,119.0,0.092521777534113,3728.815789473684,0.0,False,0.553891391957405,False
2,119,44.0,0.0005092592592592,0,21,28,5,3,2880,23,789,3078,4.0,False,True,5.675324675324675,119.0,0.0913268097643097,3717.792207792208,0.0,False,0.5904338230583211,False
6,119,90.0,0.0010416666666666,0,21,28,5,3,2880,23,789,3078,4.0,True,True,5.67948717948718,119.0,0.0901693079297245,3707.051282051282,0.0,False,0.5849780420320044,False
1,119,104.0,0.0012037037037037,0,21,28,5,3,6093,27,789,3078,4.0,True,True,5.620253164556962,119.0,0.0890431610407875,3737.253164556962,0.0,False,0.6122042038636896,False
1,119,28.0,0.000324074074074,0,21,28,5,3,6093,27,789,3078,4.0,True,True,5.5625,119.0,0.0879341724537036,3766.7,0.0,False,0.6105556368570051,False
1,119,193.0,0.0022337962962962,0,22,28,5,3,6093,27,789,3078,4.0,True,True,5.506172839506172,119.0,0.086876143118427,3795.41975308642,0.0,False,0.6158966558405312,False
11,119,15.0,0.0001736111111111,0,22,28,5,3,2880,23,789,3078,4.0,True,True,5.573170731707317,119.0,0.0858187951671183,3784.256097560976,0.0,False,0.5959721841497135,False
5,119,3154.0,0.0365046296296296,0,22,28,5,3,2880,23,37,74,2.0,True,True,5.621951219512195,119.0,0.0854155374887081,3805.9024390243903,0.0,False,0.5865250379780007,False
6,119,5639.0,0.0652662037037037,0,0,29,5,4,2880,23,920,1985,3.0,True,True,5.7,119.0,0.0877851562499999,3831.2625,0.0,False,0.6105541259453566,False
4,119,21115.0,0.244386574074074,0,6,29,5,4,2880,23,912,4112,2.0,True,True,5.846153846153846,119.0,0.0898293566001899,3901.1666666666665,0.0,False,0.6698039542120415,False
13,119,8389.0,0.0970949074074074,0,8,29,5,4,4122,43,912,4112,2.0,True,True,6.0,119.0,0.090872507122507,3902.8333333333335,0.027777777777777776,True,0.6292957513488247,False
1,119,3365.0,0.0389467592592592,0,9,29,5,4,4122,43,912,4112,2.0,True,True,5.936708860759493,119.0,0.090215219174871,3905.6075949367087,0.0,False,0.6468884032402982,False
1,119,12480.0,0.1444444444444444,0,13,29,5,4,4122,43,912,4112,2.0,True,True,5.935064935064935,119.0,0.0911408730158729,3848.792207792208,0.0,False,0.5960223464662399,False
1,119,367.0,0.0042476851851851,0,13,29,5,4,4122,43,912,4112,2.0,True,True,5.871794871794871,119.0,0.0900268577872744,3852.294871794872,0.0,False,0.6372339365459927,False
1,119,1608.0,0.0186111111111111,0,13,29,5,4,4122,43,912,4112,2.0,True,True,5.810126582278481,119.0,0.0891228609939052,3855.7088607594937,0.0,False,0.6315460932082305,False
17,119,14710.0,0.1702546296296296,0,17,29,5,4,205,55,224,982,5.0,True,True,6.1466666666666665,119.0,0.0937617283950617,3821.52,0.1111111111111111,True,0.7209453600674123,False
